Order_ID,Postal_Code,Longitude,Latitude
879,399787,103.887974,1.3119
880,400328,103.904805,1.3276
881,400334,103.9030715,1.3264
882,400415,103.8978549,1.3182
883,408528,103.8967884,1.3165
884,408589,103.8961543,1.3277
885,408596,103.8971806,1.3281
886,408600,103.8947585,1.319
887,408613,103.8989486,1.3312
888,408703,103.8937577,1.3294
889,408713,103.8953281,1.3297
890,408758,103.8947679,1.3348
891,408761,103.8946621,1.3351
892,408868,103.8941077,1.3329
893,409036,103.8879391,1.3316
894,409074,103.8995366,1.3172
895,409352,103.8960761,1.3196
896,410101,103.9108888,1.3252
897,410646,103.9061715,1.3313
898,415829,103.9079735,1.328
899,415850,103.9081861,1.3281
900,415901,103.9085169,1.3258
901,415995,103.9122361,1.337
902,416074,103.9117981,1.3381
903,416135,103.9020884,1.3354
904,416162,103.9018278,1.3358
905,416184,103.9040945,1.3359
906,416214,103.9025909,1.3344
907,416248,103.9069757,1.3359
908,416257,103.9071871,1.3351
909,416288,103.9191707,1.3217
910,416338,103.9188823,1.323
911,416347,103.9182003,1.3219
912,416408,103.9138986,1.3254
913,416662,103.9073505,1.3185
914,416700,103.9077401,1.3205
915,416705,103.9080666,1.3205
916,416888,103.9117912,1.3197
917,416913,103.9103239,1.3208
918,416917,103.9101307,1.3211
919,417077,103.9098687,1.3211
920,417087,103.9096998,1.3211
921,417113,103.9088205,1.322
922,417144,103.9090916,1.3235
923,417145,103.908529,1.3235
924,417330,103.9146432,1.3257
925,417484,103.9128293,1.3264
926,417646,103.9139321,1.3286
927,417655,103.9146118,1.3287
928,417679,103.9130364,1.3241
929,417719,103.912335,1.3267
930,417847,103.8982919,1.339
931,417892,103.9139001,1.3409
932,418107,103.9078858,1.3302
933,418139,103.9149216,1.3204
934,418211,103.9172377,1.3219
935,418261,103.9176223,1.322
936,418306,103.9163081,1.323
937,418375,103.9160688,1.3272
938,418507,103.9160509,1.3292
939,418553,103.9154203,1.3235
940,418577,103.9156898,1.3259
941,418647,103.9149064,1.3218
942,418696,103.9068047,1.3294
943,418825,103.906494,1.3298
944,418874,103.9167288,1.3261
945,418946,103.9120958,1.3203
946,419010,103.9152079,1.3228
947,419034,103.91847,1.3236
948,419099,103.9142157,1.3198
949,419127,103.9133246,1.3233
950,419187,103.9062753,1.322
951,419200,103.906647,1.3221
952,419256,103.9063503,1.3226
953,419397,103.9088804,1.3247
954,419404,103.9091623,1.3247
955,419411,103.9094144,1.3243
956,419437,103.9173398,1.3251
957,419438,103.9169863,1.3247
958,419529,103.9045413,1.3245
959,419556,103.906771,1.3257
960,419701,103.89883,1.3162
961,419710,103.8994179,1.3163
962,419719,103.9014571,1.3167
963,419749,103.9059592,1.318
964,419799,103.9077531,1.3179
965,419804,103.9084087,1.3184
966,419817,103.9094527,1.3186
967,419818,103.9095191,1.3187
968,419844,103.9106143,1.319
969,419886,103.9127621,1.3193
970,419887,103.9128241,1.3194
971,419892,103.9130769,1.3194
972,419910,103.9145655,1.3194
973,419939,103.9178321,1.3205
974,419967,103.9100304,1.3189
975,423609,103.9017179,1.3112
976,423623,103.9022859,1.3111
977,423645,103.9024718,1.3107
978,423656,103.9028652,1.3099
979,423684,103.9032973,1.3093
980,423692,103.9037833,1.3095
981,423774,103.9090041,1.3172
982,423793,103.9096109,1.3158
983,423875,103.9128669,1.3083
984,423930,103.909211,1.3076
985,423961,103.9076198,1.3101
986,423973,103.9072058,1.3111
987,423992,103.9054629,1.3154
988,424031,103.9085871,1.3106
989,424033,103.9087336,1.3109
990,424050,103.9093211,1.3111
991,424066,103.9072382,1.3081
992,424068,103.9072014,1.3081
993,424069,103.9070438,1.3083
994,424071,103.9069987,1.3083
995,424074,103.9070442,1.308
996,424075,103.9068992,1.3082
997,424079,103.9068047,1.3081
998,424117,103.9098696,1.3072
999,424153,103.9122173,1.3082
1000,424254,103.9072754,1.3049
1001,424262,103.9068665,1.305
1002,424347,103.9054823,1.3105
1003,424394,103.90647,1.3112
1004,424409,103.9070978,1.3104
1005,424412,103.9071404,1.3102
1006,424456,103.9000559,1.3088
1007,424522,103.8984161,1.3141
1008,424551,103.8991625,1.3131
1009,424735,103.9032632,1.3074
1010,424853,103.9022695,1.305
1011,424960,103.9037687,1.3133
1012,425025,103.9065995,1.3089
1013,425036,103.9061045,1.3087
1014,425063,103.9063773,1.3092
1015,425065,103.9064827,1.3093
1016,425198,103.9134024,1.3097
1017,425314,103.9103534,1.3109
1018,425387,103.9140567,1.3109
1019,425432,103.9085958,1.3111
1020,425515,103.9114295,1.3123
1021,425545,103.9134578,1.3125
1022,425605,103.907383,1.3124
1023,425625,103.908195,1.3126
1024,425678,103.9107948,1.3131
1025,425797,103.9078193,1.3129
1026,425924,103.9120046,1.3138
1027,425968,103.9142961,1.3145
1028,425980,103.913926,1.3144
1029,426031,103.9082005,1.3154
1030,426073,103.9106721,1.3161
1031,426104,103.9119336,1.3169
1032,426109,103.9122635,1.3164
1033,426110,103.9122126,1.3168
1034,426112,103.9123756,1.3165
1035,426246,103.9107693,1.3169
1036,426293,103.9129917,1.3179
1037,426362,103.9098891,1.3181
1038,426368,103.9096479,1.3177
1039,426411,103.9049487,1.3163
1040,426568,103.9020449,1.3157
1041,426620,103.9011816,1.3154
1042,426660,103.8997894,1.3146
1043,426726,103.901929,1.3151
1044,426735,103.9024725,1.3151
1045,426783,103.9049323,1.3156
1046,426901,103.9084179,1.3073
1047,426906,103.9081944,1.307
1048,427012,103.9044341,1.3115
1049,427033,103.905017,1.3119
1050,427131,103.9124105,1.3152
1051,427161,103.9136945,1.3151
1052,427203,103.9003783,1.3146
1053,427380,103.8986457,1.3144
1054,427398,103.8993969,1.3139
1055,427423,103.899379,1.3133
1056,427437,103.8997112,1.3129
1057,427449,103.899843,1.3126
1058,427458,103.9007227,1.3121
1059,427465,103.90012,1.3123
1060,427498,103.901476,1.3109
1061,427517,103.9018561,1.3106
1062,427574,103.9026357,1.3093
1063,427584,103.9027472,1.3092
1064,427605,103.9029777,1.3083
1065,427620,103.903211,1.308
1066,427638,103.9038862,1.3071
1067,427679,103.9047178,1.3065
1068,427768,103.9013268,1.3133
1069,427779,103.9011339,1.3136
1070,427929,103.9056212,1.3143
1071,428001,103.9093927,1.3147
1072,428009,103.9109148,1.3154
1073,428047,103.9116482,1.3152
1074,428167,103.9115934,1.316
1075,428203,103.913172,1.3161
1076,428319,103.9119242,1.3082
1077,428517,103.901574,1.3164
1078,428570,103.9015844,1.314
1079,428681,103.9043346,1.3099
1080,428720,103.9034438,1.3022
1081,428741,103.9024165,1.304
1082,428803,103.9044933,1.3059
1083,428815,103.9053132,1.306
1084,428924,103.9072305,1.3077
1085,428965,103.9105644,1.3083
1086,428982,103.9111221,1.3085
1087,428999,103.9121874,1.3087
1088,429026,103.9126067,1.3094
1089,429029,103.9139387,1.3089
1090,429031,103.913997,1.309
1091,429079,103.9156912,1.3101
1092,429151,103.9035528,1.3086
1093,429182,103.9044818,1.3093
1094,429233,103.9060291,1.3106
1095,429235,103.9060337,1.3106
1096,429328,103.9069995,1.3097
1097,429423,103.9059684,1.3139
1098,429468,103.9060149,1.3077
1099,429509,103.9069322,1.3067
1100,429523,103.9079856,1.3061
1101,429574,103.9062488,1.3081
1102,429642,103.9017464,1.3073
1103,429669,103.9010426,1.3084
1104,429719,103.8987916,1.3107
1105,429737,103.8985602,1.3112
1106,429790,103.8984139,1.3131
1107,429803,103.8986997,1.3127
1108,429824,103.8988412,1.3119
1109,429872,103.8998352,1.3105
1110,429895,103.9013225,1.309
1111,430002,103.8976928,1.3123
1112,430012,103.8961288,1.3156
1113,431002,103.883912,1.3032
1114,436622,103.9013106,1.3046
1115,436754,103.8909862,1.303
1116,436780,103.8938155,1.308
1117,436889,103.8838348,1.2988
1118,436914,103.8743045,1.2966
1119,437028,103.8955504,1.3066
1120,437045,103.8953874,1.308
1121,437066,103.8958486,1.3069
1122,437068,103.8958705,1.3068
1123,437086,103.8960617,1.3063
1124,437100,103.8962382,1.3044
1125,437102,103.8962674,1.3044
1126,437103,103.8962825,1.3043
1127,437120,103.8966178,1.3034
1128,437129,103.8967351,1.3028
1129,437155,103.8938509,1.3131
1130,437254,103.90044,1.306
1131,437278,103.8999987,1.3075
1132,437377,103.8931326,1.3099
1133,437378,103.8927685,1.3107
1134,437490,103.8946948,1.3075
1135,437674,103.894353,1.3067
1136,437693,103.9005745,1.304
1137,437773,103.8931239,1.3012
1138,437816,103.897929,1.3025
1139,437853,103.8920368,1.301
1140,437922,103.8930853,1.2984
1141,437934,103.8951407,1.2971
1142,437938,103.8938748,1.2981
1143,437949,103.8957189,1.299
1144,437954,103.8961721,1.2991
1145,438013,103.8920487,1.2975
1146,438039,103.8894409,1.2997
1147,438231,103.8997321,1.3034
1148,438388,103.8966167,1.3008
1149,438686,103.8905239,1.3117
1150,438737,103.895732,1.3132
1151,438781,103.8993147,1.3063
1152,438944,103.8929854,1.3123
1153,439035,103.8876239,1.3039
1154,439053,103.8850185,1.304
1155,439199,103.8953155,1.3093
1156,439234,103.8986709,1.3097
1157,439244,103.8913332,1.3099
1158,439356,103.8923639,1.3084
1159,439513,103.8904986,1.3005
1160,439517,103.891192,1.301
1161,439521,103.8903921,1.3054
1162,439619,103.8887864,1.3031
1163,439624,103.8883712,1.303
1164,439642,103.8857245,1.3034
1165,439693,103.8931221,1.3021
1166,439774,103.8939396,1.3052
1167,439791,103.8889186,1.3049
1168,439804,103.8884166,1.3052
1169,439815,103.8884125,1.3027
1170,439827,103.8878729,1.2988
1171,439944,103.902862,1.3018
1172,440004,103.9177337,1.3051
1173,440013,103.9155755,1.304
1174,440067,103.9096029,1.3045
1175,440072,103.9083649,1.3043
1176,440087,103.9056385,1.3025
1177,441050,103.915737,1.3057
1178,441077,103.9082482,1.3023
1179,449291,103.9320824,1.3095
1180,454782,103.9219528,1.3096
1181,454842,103.9217579,1.3194
1182,454853,103.9207375,1.3185
1183,454871,103.9216536,1.3094
1184,454946,103.9223041,1.3181
1185,454963,103.9227044,1.3086
1186,454980,103.9260615,1.3154
1187,454988,103.9263491,1.3154
1188,455013,103.9225885,1.3142
1189,455024,103.9222307,1.315
1190,455059,103.9289727,1.3143
1191,455068,103.928571,1.3148
1192,455087,103.9292954,1.3155
1193,455223,103.9278205,1.3134
1194,455290,103.9263296,1.3131
1195,455463,103.9276913,1.3183
1196,455488,103.924215,1.3147
1197,455597,103.9216828,1.3217
1198,455624,103.9299805,1.3126
1199,455684,103.9217187,1.3203
1200,455693,103.9215482,1.3206
1201,455698,103.9214217,1.3205
1202,455725,103.9237581,1.3221
1203,455796,103.9189991,1.3192
1204,455865,103.9252179,1.3112
1205,455902,103.9202624,1.3191
1206,455948,103.9206819,1.3202
1207,456018,103.9168886,1.318
1208,456027,103.9174719,1.3173
1209,456028,103.9176168,1.3177
1210,456096,103.9200107,1.32
1211,456110,103.9250035,1.3115
1212,456112,103.9250644,1.3115
1213,456129,103.9255584,1.312
1214,456154,103.919554,1.316
1215,456221,103.9197778,1.3184
1216,456474,103.929503,1.3142
1217,456485,103.9310634,1.3149
1218,456604,103.9317974,1.3135
1219,456641,103.9326265,1.3117
1220,456709,103.9254042,1.3213
1221,456735,103.9205272,1.3212
1222,456768,103.9213543,1.3215
1223,456799,103.9229749,1.3155
1224,456856,103.9285018,1.3155
1225,456946,103.9197346,1.3206
1226,457138,103.9287922,1.3145
1227,457148,103.9282344,1.3146
1228,457178,103.9282385,1.3153
1229,457196,103.9275154,1.3149
1230,457214,103.9259577,1.3148
1231,457218,103.9263164,1.3148
1232,457247,103.9255082,1.3156
1233,457445,103.9205642,1.3105
1234,457449,103.9206811,1.3106
1235,457576,103.9199939,1.3105
1236,457616,103.9254007,1.314
1237,457747,103.9251704,1.3218
1238,457766,103.924657,1.3216
1239,457825,103.9234537,1.321
1240,457875,103.9172501,1.3163
1241,457984,103.9170076,1.3126
1242,457988,103.9183546,1.3132
1243,457994,103.9146131,1.3176
1244,457996,103.914406,1.3174
1245,458173,103.9183881,1.3156
1246,458328,103.9260395,1.3163
1247,458340,103.927151,1.3162
1248,458450,103.9224992,1.3193
1249,458520,103.921313,1.319
1250,458526,103.9210777,1.3187
1251,458595,103.9227139,1.3136
1252,458610,103.9260482,1.3202
1253,458672,103.9312264,1.311
1254,458734,103.9302982,1.3122
1255,458918,103.9221734,1.311
1256,458920,103.9225581,1.3107
1257,458927,103.9223201,1.311
1258,458995,103.9202931,1.3111
1259,458998,103.9210189,1.311
1260,459001,103.9212728,1.3111
1261,459032,103.9228206,1.3115
1262,459053,103.9215777,1.3118
1263,459098,103.9241113,1.3129
1264,459185,103.9231387,1.3088
1265,459209,103.9237111,1.3088
1266,459210,103.9235543,1.3096
1267,459231,103.9244715,1.3101
1268,459252,103.9249049,1.3107
1269,459290,103.9171878,1.3121
1270,459316,103.916598,1.3135
1271,459317,103.9163744,1.3126
1272,459341,103.9162223,1.3149
1273,459371,103.9178612,1.3144
1274,459389,103.9172658,1.3159
1275,459431,103.9192618,1.3129
1276,459455,103.9214187,1.3164
1277,459490,103.9259884,1.3211
1278,459608,103.9188305,1.3114
1279,459689,103.9264825,1.3181
1280,459759,103.9256664,1.3186
1281,459810,103.9218688,1.3122
1282,459822,103.9222086,1.3124
1283,459880,103.9198108,1.3145
1284,459896,103.9196177,1.3149
1285,460026,103.9236205,1.3233
1286,460034,103.9383547,1.3221
1287,460050,103.9435934,1.3236
1288,460069,103.9436324,1.3194
1289,460104,103.9366015,1.3333
1290,460115,103.9371915,1.3317
1291,460216,103.933218,1.3271
1292,460218,103.9337678,1.3274
1293,460419,103.9281358,1.327
1294,460535,103.9234567,1.3327
1295,460542,103.922844,1.3307
1296,461186,103.9403105,1.3299
1297,462055,103.9198078,1.3268
1298,462154,103.9469022,1.3177
1299,465421,103.9446876,1.3272
1300,465448,103.9429772,1.3173
1301,465490,103.9446213,1.3239
1302,465592,103.9455152,1.3303
1303,465593,103.9455352,1.3302
1304,465594,103.9455555,1.3302
1305,465638,103.9456254,1.3315
1306,465688,103.9464478,1.3303
1307,465735,103.9468298,1.3295
1308,465829,103.9492023,1.3244
1309,465864,103.9485118,1.3179
1310,466021,103.9493613,1.32
1311,466089,103.9501629,1.3193
1312,466134,103.9496836,1.3181
1313,466156,103.9508745,1.3185
1314,466213,103.9501998,1.3187
1315,466236,103.9510203,1.3201
1316,466280,103.947886,1.3193
1317,466351,103.948234,1.3209
1318,466358,103.9500399,1.319
1319,466447,103.9373386,1.3149
1320,466505,103.9413933,1.3145
1321,466549,103.9442843,1.3164
1322,466571,103.9442904,1.3156
1323,466609,103.9549226,1.3201
1324,466625,103.9532402,1.3192
1325,466634,103.9539632,1.3179
1326,466640,103.9478048,1.3292
1327,466690,103.9440087,1.3299
1328,466695,103.9437035,1.3301
1329,466816,103.9377769,1.3193
1330,466842,103.9375815,1.3184
1331,466916,103.9376519,1.3171
1332,466953,103.9355586,1.3164
1333,466988,103.9390883,1.3181
1334,467106,103.9386668,1.3191
1335,467328,103.942627,1.3192
1336,467450,103.939614,1.3177
1337,467480,103.9403547,1.3189
1338,467492,103.9399197,1.3189
1339,467557,103.9402826,1.3158
1340,467558,103.9403306,1.3159
1341,467586,103.9404949,1.3172
1342,467704,103.9414597,1.3199
1343,467882,103.9490539,1.3226
1344,467918,103.9503309,1.323
1345,468103,103.9367475,1.3161
1346,468110,103.9372143,1.3157
1347,468282,103.9478957,1.3249
1348,468284,103.9480191,1.325
1349,468301,103.9488563,1.3249
1350,468434,103.945596,1.3245
1351,468440,103.9452759,1.3248
1352,468494,103.947357,1.3227
1353,468499,103.9482092,1.3225
1354,468517,103.9482651,1.323
1355,468649,103.952842,1.3235
1356,468757,103.9528772,1.3199
1357,468763,103.953071,1.3207
1358,468770,103.9527107,1.3204
1359,468781,103.9524969,1.3202
1360,468884,103.9348276,1.315
1361,469104,103.9479132,1.3299
1362,469140,103.9468362,1.3305
1363,469198,103.9480515,1.3253
1364,469204,103.9479006,1.3252
1365,469371,103.9539452,1.3238
1366,469375,103.9536361,1.324
1367,469379,103.9534578,1.3241
1368,469391,103.9531242,1.3246
1369,469407,103.9523907,1.3255
1370,469449,103.9485107,1.3317
1371,469511,103.9474031,1.3311
1372,469512,103.9480007,1.3313
1373,469514,103.9473685,1.3311
1374,469519,103.9473351,1.3312
1375,469597,103.948931,1.3271
1376,469776,103.9487392,1.3291
1377,469855,103.9530391,1.3234
1378,469863,103.9527439,1.3231
1379,469962,103.940077,1.3143
1380,470128,103.9113441,1.3333
1381,470133,103.911768,1.3324
1382,470632,103.9141451,1.3321
1383,478927,103.9353533,1.338
1384,478978,103.9401282,1.3422
1385,479288,103.9207579,1.3383
1386,479306,103.9205163,1.3379
1387,48467,103.8485901,1.2827
1388,48580,103.8513843,1.2818
1389,485998,103.9641681,1.3422
1390,486084,103.9528759,1.3253
1391,48623,103.8521275,1.2847
1392,486233,103.9502523,1.3314
1393,486335,103.9495019,1.332
1394,486364,103.9547415,1.3224
1395,486389,103.9572765,1.3224
1396,486390,103.9573196,1.3224
1397,486419,103.9554641,1.3234
1398,486423,103.9558307,1.3228
1399,486425,103.9559197,1.3229
1400,486430,103.9565419,1.3234
1401,486449,103.9560273,1.3233
1402,486466,103.957035,1.3225
1403,486475,103.9563487,1.3227
1404,486577,103.9560801,1.3217
1405,486582,103.9545935,1.3229
1406,486609,103.9566179,1.321
1407,486652,103.9645537,1.3477
1408,486664,103.9643344,1.3476
1409,486788,103.9686415,1.3329
1410,486798,103.9707045,1.3276
1411,486854,103.9658796,1.347
1412,486903,103.9509878,1.3304
1413,486959,103.9489844,1.3332
1414,486963,103.9492062,1.3333
1415,486967,103.9525815,1.3354
1416,486986,103.9555702,1.3367
1417,487069,103.9546412,1.3248
1418,487078,103.953716,1.3249
1419,487083,103.9549636,1.325
1420,487097,103.9548258,1.3246
1421,487129,103.9576487,1.3386
1422,487182,103.957135,1.3383
1423,487259,103.958138,1.3383
1424,487278,103.9587053,1.3398
1425,487290,103.9586411,1.3402
1426,487409,103.9512595,1.3382
1427,487568,103.9527636,1.3377
1428,487651,103.9443218,1.333
1429,487655,103.9442643,1.3331
1430,487696,103.9444794,1.3326
1431,487889,103.9610038,1.3458
1432,488071,103.9601774,1.3417
1433,488208,103.9463146,1.3333
1434,488229,103.9459584,1.3338
1435,488296,103.9612937,1.3431
1436,488310,103.9615171,1.3438
1437,488550,103.9437316,1.3309
1438,488570,103.9436999,1.3315
1439,488738,103.945803,1.3342
1440,488758,103.9448089,1.3344
1441,489078,103.9501151,1.3307
1442,489127,103.9490257,1.3321
1443,489255,103.9559437,1.3372
1444,489299,103.9536679,1.3361
1445,489324,103.9443901,1.3316
1446,489378,103.9544718,1.3405
1447,489483,103.954325,1.3379
1448,489511,103.9540786,1.3395
1449,489520,103.9548085,1.3403
1450,489734,103.9539805,1.325
1451,489847,103.9516234,1.3277
1452,489871,103.9528623,1.3279
1453,489897,103.9538164,1.3264
1454,489907,103.9541025,1.3262
1455,489922,103.9546201,1.3257
1456,49368,103.8490172,1.2877
1457,49380,103.8490275,1.2872
1458,49401,103.8494921,1.2861
1459,49432,103.8488404,1.2868
1460,49566,103.8478781,1.2835
1461,49844,103.8492427,1.2872
1462,49855,103.8492342,1.2878
1463,498722,103.9796815,1.3293
1464,498739,104.0015517,1.3114
1465,498780,103.9700203,1.3491
1466,498822,104.0035785,1.3267
1467,498846,103.9755313,1.3599
1468,499242,103.9697657,1.3536
1469,499244,103.9695036,1.3532
1470,49954,103.8484448,1.2829
1471,499548,103.978744,1.3656
1472,499620,103.9726288,1.3471
1473,500004,103.9874628,1.3891
1474,50336,103.8427123,1.2828
1475,506820,103.9705249,1.3816
1476,506862,103.9662255,1.3571
1477,506991,103.9713325,1.358
1478,507020,103.9615531,1.3808
1479,507038,103.9734763,1.3629
1480,507283,103.9659961,1.3626
1481,507321,103.9679735,1.3636
1482,507355,103.9656715,1.3628
1483,507429,103.9675159,1.364
1484,507435,103.9673766,1.3642
1485,507479,103.9663913,1.3646
1486,507482,103.9644263,1.363
1487,507517,103.9655937,1.3638
1488,507602,103.9777895,1.3786
1489,507665,103.970105,1.3605
1490,507669,103.9708981,1.3612
1491,507676,103.9740288,1.3633
1492,507690,103.9750763,1.3657
1493,507698,103.9742026,1.3634
1494,507764,103.9792899,1.3906
1495,507820,103.9719233,1.3635
1496,507909,103.9730877,1.3632
1497,508467,103.984833,1.3798
1498,508640,103.9684118,1.3607
1499,508739,103.9750158,1.3807
1500,508917,103.9672536,1.3736
1501,508938,103.9698772,1.374
1502,509064,103.9706894,1.3669
1503,509132,103.9703219,1.3627
1504,509291,103.9681288,1.3628
1505,509306,103.9699284,1.3622
1506,509315,103.9706958,1.3615
1507,509316,103.9701443,1.3613
1508,509336,103.9701836,1.361
1509,509421,103.9603597,1.379
1510,509526,103.9678498,1.3628
1511,509574,103.9649133,1.3609
1512,509882,103.9742993,1.3644
1513,509891,103.9739772,1.3647
1514,509926,103.9863699,1.3895
1515,510122,103.954405,1.3665
1516,510197,103.9607387,1.3664
1517,510216,103.9609132,1.369
1518,510460,103.9590514,1.371
1519,510475,103.9571484,1.3752
1520,510483,103.960046,1.374
1521,510487,103.96059,1.3749
1522,510623,103.9423643,1.3778
1523,510627,103.940582,1.3796
1524,510628,103.9409997,1.379
1525,510640,103.9404302,1.3758
1526,510735,103.9367366,1.3799
1527,510751,103.9340754,1.3779
1528,510779,103.9380666,1.374
1529,510780,103.9377913,1.3736
1530,511108,103.9570169,1.368
1531,511155,103.9633285,1.3638
1532,513530,103.9501139,1.3716
1533,518171,103.944377,1.3696
1534,518209,103.9441225,1.3728
1535,518213,103.943841,1.3718
1536,518218,103.9431528,1.3727
1537,518238,103.9299382,1.3903
1538,518309,103.946824,1.3801
1539,518334,103.9442693,1.3788
1540,518355,103.9441354,1.3783
1541,518371,103.9444373,1.3787
1542,518463,103.9226406,1.3709
1543,518530,103.9462325,1.381
1544,519122,103.9460644,1.3822
1545,519252,103.9429611,1.3816
1546,519255,103.9433859,1.3819
1547,519260,103.9426701,1.3818
1548,519265,103.9429776,1.382
1549,519292,103.9413908,1.3804
1550,519464,103.9601037,1.3694
1551,519496,103.9535763,1.3743
1552,519500,103.9524567,1.3747
1553,519532,103.9407792,1.3734
1554,519637,103.951696,1.3727
1555,519640,103.9518503,1.3741
1556,519789,103.9416714,1.3723
1557,519831,103.9429931,1.3715
1558,519838,103.9433133,1.3712
1559,519855,103.9414342,1.3729
1560,519921,103.9474682,1.3808
1561,520121,103.9477698,1.3453
1562,520128,103.9548558,1.3469
1563,520224,103.9575618,1.3429
1564,520237,103.9472122,1.3555
1565,520328,103.9582943,1.3532
1566,520411,103.9460788,1.3591
1567,520435,103.9510734,1.3598
1568,520440,103.9516116,1.3608
1569,520474,103.9527876,1.3599
1570,520719,103.93594,1.3588
1571,520732,103.9343204,1.3576
1572,521109,103.9492317,1.3474
1573,521254,103.94935,1.353
1574,521330,103.9590767,1.3534
1575,521618,103.938795,1.3623
1576,521704,103.937489,1.3569
1577,521856,103.9380319,1.3524
1578,521867,103.9337535,1.3557
1579,521874,103.9322429,1.3531
1580,521890,103.9338761,1.3467
1581,522497,103.9585798,1.3583
1582,523499,103.9561088,1.3595
1583,524496,103.9505631,1.3613
1584,528523,103.940598,1.3522
1585,528568,103.9278499,1.3518
1586,528570,103.927822,1.3525
1587,528631,103.9263533,1.372
1588,528828,103.9332535,1.3585
1589,529096,103.956863,1.3629
1590,529540,103.9429036,1.3527
1591,529757,103.9326315,1.3459
1592,529766,103.9320372,1.3439
1593,529794,103.926352,1.3665
1594,530158,103.8804862,1.3516
1595,530159,103.8795133,1.3514
1596,530165,103.8879115,1.3502
1597,530238,103.8889701,1.3571
1598,530309,103.8951449,1.3662
1599,530319,103.8966246,1.3657
1600,530339,103.8985723,1.37
1601,530374,103.8898284,1.3629
1602,530461,103.8946294,1.3727
1603,530535,103.8901338,1.3764
1604,530553,103.8903779,1.3791
1605,530639,103.8797836,1.3705
1606,530924,103.882146,1.3763
1607,530964,103.8775236,1.3772
1608,531001,103.8753439,1.3509
1609,533951,103.8953427,1.3423
1610,534018,103.903006,1.3766
1611,534123,103.8820111,1.35
1612,534161,103.8800773,1.3545
1613,534209,103.9016925,1.3736
1614,534210,103.8839156,1.3493
1615,534278,103.8821927,1.347
1616,534437,103.8830031,1.3568
1617,534461,103.8884432,1.362
1618,534477,103.88855,1.3615
1619,534682,103.8818543,1.3586
1620,534743,103.8872334,1.3625
1621,534744,103.8879528,1.3624
1622,534758,103.8883392,1.3628
1623,534791,103.8977116,1.3717
1624,534799,103.8844947,1.3599
1625,534833,103.8865957,1.3382
1626,534841,103.8862996,1.3387
1627,534944,103.8816286,1.3449
1628,535120,103.891308,1.3609
1629,535187,103.8897472,1.3608
1630,535216,103.8926492,1.3378
1631,535222,103.893693,1.3377
1632,535267,103.8844277,1.3458
1633,535315,103.8842101,1.3478
1634,535425,103.8855933,1.3467
1635,535433,103.8860825,1.3462
1636,535443,103.8852803,1.3466
1637,535461,103.8841172,1.3458
1638,535479,103.8854202,1.3457
1639,535493,103.88526,1.3479
1640,535508,103.8857432,1.3473
1641,535561,103.8814435,1.3533
1642,535637,103.882285,1.3558
1643,535642,103.8826765,1.3558
1644,535670,103.8865121,1.3572
1645,535729,103.8979925,1.3716
1646,535788,103.8780929,1.3475
1647,535846,103.8844874,1.3441
1648,535883,103.8798578,1.3476
1649,535927,103.8806789,1.3487
1650,535940,103.8812498,1.3485
1651,536027,103.8806786,1.349
1652,536031,103.8809973,1.3493
1653,536068,103.8822991,1.3484
1654,536108,103.8827444,1.3499
1655,536188,103.8822145,1.3489
1656,536199,103.8853324,1.3414
1657,536340,103.88478,1.34
1658,536388,103.8792532,1.3477
1659,536507,103.8804004,1.3447
1660,536590,103.9199141,1.3832
1661,536603,103.8762675,1.3457
1662,536627,103.8748613,1.3451
1663,536652,103.874532,1.346
1664,536743,103.881593,1.3506
1665,536888,103.8885012,1.3679
1666,536901,103.8896321,1.3683
1667,536907,103.8898547,1.3683
1668,536950,103.8904564,1.3671
1669,536998,103.8845045,1.3433
1670,537035,103.89002,1.3407
1671,537158,103.8830482,1.3451
1672,537189,103.8835485,1.3459
1673,537258,103.8846486,1.3546
1674,537290,103.8889088,1.3605
1675,537461,103.886666,1.3557
1676,537466,103.8868407,1.3555
1677,537697,103.8932293,1.3691
1678,537713,103.8925949,1.3689
1679,537822,103.8974218,1.3713
1680,537834,103.8977684,1.3708
1681,537903,103.8847947,1.3474
1682,537914,103.8848254,1.3484
1683,537940,103.8875605,1.3556
1684,537988,103.8736731,1.3452
1685,538083,103.8832437,1.345
1686,538235,103.8904361,1.3597
1687,538296,103.8839294,1.3441
1688,538342,103.8805152,1.3533
1689,538453,103.8776736,1.3447
1690,538485,103.881107,1.3448
1691,538567,103.8785407,1.3451
1692,538719,103.8878471,1.3793
1693,538766,103.8938835,1.3725
1694,538881,103.8896371,1.3584
1695,538917,103.8931226,1.3656
1696,539068,103.8720678,1.3451
1697,539097,103.8718039,1.3457
1698,539146,103.8966277,1.3392
1699,539228,103.8927039,1.3556
1700,539351,103.8976223,1.3575
1701,539499,103.9028372,1.3618
1702,539553,103.8811844,1.3559
1703,539602,103.8825542,1.3548
1704,539603,103.8826287,1.3548
1705,539631,103.8815525,1.3556
1706,539703,103.8839115,1.3397
1707,539706,103.8836325,1.3393
1708,539750,103.8872806,1.3827
1709,539754,103.8868933,1.3809
1710,539942,103.8982494,1.3542
1711,539964,103.883701,1.3505
1712,539978,103.8843516,1.3501
1713,540193,103.901775,1.3936
1714,540230,103.9012709,1.3884
1715,540286,103.8963197,1.3977
1716,540305,103.8877725,1.3887
1717,540308,103.8864451,1.3893
